ID,country,name,capacity_el,storage_capacity,zone_el,charge_bid_price,discharge_bid_price
S42IT,IT,Enel primary substation,1.405863892,0.91381153,IT,66.34972633,100.7087878
S43IT,IT,Tuscany wind,2.81E-02,4.92E-02,IT,81.84101108,116.2000725
S44IT,IT,Milan BESS,0.246026181,0.12652775,IT,65.49265306,99.8517145
S45IT,IT,NERA MONTORO BESS,17.57329865,17.57329865,IT,87.65707688,122.0161383
S46IT,IT,Torrevaldaliga Nord,21.08795838,21.08795838,IT,67.86392921,102.2229906
S47IT,IT,Rome BESS,8.44E-02,4.22E-02,IT,69.93663512,104.2956966
S48IT,IT,Ventotene Siestore,0.351465973,0.421759168,IT,61.53837851,95.89743995
S49IT,IT,Enel Isernia Smart Grid Project,0.492052362,0.351465973,IT,80.83501009,115.1940715
S50IT,IT,Carpinone,0.702931946,0.351465973,IT,78.66993829,113.0289997
S51IT,IT,Terna Ginestra SANC,8.435183352,50.61110011,IT,88.71732496,123.0763864
S52IT,IT,Foggia,1.405863892,0.702931946,IT,80.78795388,115.1470153
S53IT,IT,Terna Flumeri SANC,8.435183352,56.23455568,IT,83.43023841,117.7892999
S54IT,IT,Scampitella,7.591665017,60.73332013,IT,80.22225181,114.5813133
S55IT,IT,Pietragalla windplusstorage,1.405863892,1.405863892,IT,67.9631075,102.3221689
S56IT,IT,IT Fast reserve  Metka Egn,18.2762306,0,IT,73.73777596,108.0968374
S57IT,IT,Trinasolar ISBU Storage,3.51465973,6.537267098,IT,80.46486632,114.8239278
S58IT,IT,Prophet,7.03E-02,7.03E-02,IT,86.13630516,120.4953666
S59IT,IT,ALTOMONTE solarplusstorage,0.38661257,0.618580112,IT,74.87059975,109.2296612
S60IT,IT,Edison ES Calabria,0.351465973,0.576404196,IT,80.46260453,114.821666
S61IT,IT,Santa Barbara,13.0745342,52.36842998,IT,84.42048242,118.7795439
S62IT,IT,Enel Calabria,1.405863892,1.405863892,IT,61.81306466,96.1721261
S63IT,IT,Edison Simeri Crichi gas plant,12.65277503,0,IT,77.21168982,111.5707513
S64IT,IT,Ragusa,1.405863892,0.702931946,IT,80.96503342,115.3240949
S65IT,IT,Terna Storage Lab Ciminna,3.584952924,5.602367609,IT,75.95111584,110.3101773
S66IT,IT,Engie SALEMI BESS,8.786649325,8.786649325,IT,60.47319406,94.8322555
S67IT,IT,Assemini,28.82020979,115.2808391,IT,63.32800072,97.68706216
S68IT,IT,Terna Storage Lab Codrongianos,5.482869179,7.753339364,IT,79.58772903,113.9467905
S69IT,IT,Porto Torres Eni solar farm,10.54397919,6.326387514,IT,67.47556731,101.8346287
S70IT,IT,Alessandria BESS,13.0745342,52.36842998,IT,63.95183719,98.31089862
S71IT,IT,Fusina,13.0745342,52.36842998,IT,81.34585613,115.7049176
S72IT,IT,Porto Tolle oil,18.34652379,73.38609516,IT,80.63089402,114.9899555
S73IT,IT,Pietrafitta,70.71495377,282.5786423,IT,72.75306459,107.112126
S74IT,IT,HELIOS PONTINIA II BESS,3.51465973,0,IT,66.22946124,100.5885227
S75IT,IT,Black BESS,702.931946,0,IT,87.88492115,122.2439826
S76IT,IT,Montalto di Castro,31.42105799,125.7545251,IT,64.0877832,98.44684463
S77IT,IT,Quartucciu,52.36842998,209.6143063,IT,78.27801724,112.6370787
S78IT,IT,Portoscuso,123.1536769,492.5444145,IT,77.2646662,111.6237276
S79IT,IT,Sulcis,89.06147756,356.3162034,IT,79.18547758,113.544539
S80IT,IT,Codrongianos BESS,96.93431535,387.7372614,IT,86.71002559,121.069087
S81IT,IT,Maddaloni,140.5863892,562.3455568,IT,88.24465857,122.60372
S82IT,IT,Scandale BESS,34.79513133,0,IT,76.04385486,110.4029163
S83IT,IT,IT Fast reserve  FCA Italy,16.8703667,0,IT,77.04585083,111.4049123
S84IT,IT,IT Fast reserve  Iren Energia,16.80007351,16.8703667,IT,62.47938761,96.83844905
S85IT,IT,Pegognaga BESS,16.8703667,0,IT,88.913825,123.2728864
S86IT,IT,Central EP Tavazzano Monstanaso,21.79089033,43.58178065,IT,74.58958216,108.9486436
S87IT,IT,San Giorgio di Pesaro,25.58672283,73.10492238,IT,85.34457393,119.7036354
S88IT,IT,MYT Apulia Storage,9.841047244,29.52314173,IT,62.13653312,96.49559456
S89IT,IT,IT Fast reserve  Sviluppo,3.51465973,0,IT,80.83670906,115.1957705
S90IT,IT,Innovo SolarStorage,70.2931946,0,IT,76.93622656,111.295288
S91IT,IT,Powertis solarstorage,63.26387514,0,IT,63.18980545,97.54886689
S92IT,IT,IT Fast reserve  RTR II,7.02931946,0,IT,67.28758005,101.6466415
S93IT,IT,Del Energy,3.51465973,0,IT,86.60149852,120.96056
S94IT,IT,Pioneer project,3.51465973,7.02931946,IT,66.04839228,100.4074537
S95IT,IT,Land of the Sun solar farm,16.16743476,0,IT,76.65647028,111.0155317
S96IT,IT,Troia BESS,140.5863892,0,IT,66.81528483,101.1743463
S97IT,IT,MYTILINEOS RSD Sassri,4.217591676,0,IT,70.8937046,105.252766
S98IT,IT,MYTILINEOS RSD Brindisi,17.57329865,35.1465973,IT,72.04475813,106.4038196
S99IT,IT,Calabria BESS,84.35183352,337.4073341,IT,61.70202709,96.06108853
S100IT,IT,IT Fast reserve  Bluesolar,3.51465973,0,IT,59.59597751,93.95503895
S101IT,IT,Vicari,35.1465973,35.1465973,IT,85.00458562,119.3636471
S102IT,IT,Partanna BESS,70.2931946,0,IT,63.83883977,98.19790121
S103IT,IT,IT Fast reserve  NWJ,4.920523622,0,IT,59.84370982,94.20277126
S104IT,IT,Ottana,141.5002007,565.8602165,IT,62.45176451,96.81082594
S105IT,IT,Fiume Santo,30.92900562,61.85801125,IT,72.68981125,107.0488727
S106IT,IT,Palmadula solar farm,28.11727784,57.99188554,IT,71.81264291,106.1717043
S107IT,IT,New BESSIT107,702.931946,1138.749752,IT,66.87095371,101.2300152
S108IT,IT,New BESSIT108,702.931946,1138.749752,IT,85.77498579,120.1340472
S109IT,IT,New BESSIT109,702.931946,1138.749752,IT,62.19419921,96.55326065
S110IT,IT,New BESSIT110,702.931946,1138.749752,IT,59.8293043,94.18836574
S111IT,IT,New BESSIT111,702.931946,1138.749752,IT,72.80174826,107.1608097
S112IT,IT,New BESSIT112,702.931946,1138.749752,IT,81.07420335,115.4332648
S113IT,IT,New BESSIT113,702.931946,1138.749752,IT,73.15646091,107.5155223
S114IT,IT,New BESSIT114,702.931946,1138.749752,IT,82.767831,117.1268924
S115IT,IT,New BESSIT115,702.931946,1138.749752,IT,64.37564596,98.7347074
S116IT,IT,New BESSIT116,702.931946,1138.749752,IT,65.94089218,100.2999536
S117IT,IT,New BESSIT117,702.931946,1138.749752,IT,83.0901881,117.4492495
S118IT,IT,New BESSIT118,702.931946,1138.749752,IT,76.57877605,110.9378375
S119IT,IT,New BESSIT119,702.931946,1138.749752,IT,69.2596617,103.6187231
S120IT,IT,New BESSIT120,702.931946,1138.749752,IT,71.79765459,106.156716
S121IT,IT,New BESSIT121,702.931946,1138.749752,IT,64.45441087,98.81347231
S122IT,IT,New BESSIT122,702.931946,1138.749752,IT,71.75383015,106.1128916
S123IT,IT,New BESSIT123,702.931946,1138.749752,IT,80.15236559,114.511427
S124IT,IT,New BESSIT124,702.931946,1138.749752,IT,59.52824473,93.88730616
S125IT,IT,New BESSIT125,702.931946,1138.749752,IT,70.33773466,104.6967961
S126IT,IT,New BESSIT126,702.931946,1138.749752,IT,77.89131353,112.250375
S127IT,IT,New BESSIT127,702.931946,1138.749752,IT,86.97136043,121.3304219
S128IT,IT,New BESSIT128,702.931946,1138.749752,IT,83.28826005,117.6473215
S129IT,IT,New BESSIT129,702.931946,1138.749752,IT,84.40889103,118.7679525
S130IT,IT,New BESSIT130,702.931946,1138.749752,IT,81.63844892,115.9975104
S131IT,IT,New BESSIT131,702.931946,1138.749752,IT,81.95633045,116.3153919
S132IT,IT,New BESSIT132,702.931946,1138.749752,IT,71.39652768,105.7555891
S133IT,IT,New BESSIT133,702.931946,1138.749752,IT,84.70588933,119.0649508
S134IT,IT,New BESSIT134,702.931946,1138.749752,IT,62.27911368,96.63817512
S135IT,IT,New BESSIT135,702.931946,1138.749752,IT,87.12390851,121.4829699
S136IT,IT,New BESSIT136,702.931946,1138.749752,IT,86.06167467,120.4207361
S137IT,IT,New BESSIT137,702.931946,1138.749752,IT,86.32278528,120.6818467
S138IT,IT,New BESSIT138,702.931946,1138.749752,IT,70.14039623,104.4994577
S139IT,IT,New BESSIT139,702.931946,1138.749752,IT,62.06701137,96.42607281
S140IT,IT,New BESSIT140,702.931946,1138.749752,IT,65.25951428,99.61857572
S141IT,IT,New BESSIT141,702.931946,1138.749752,IT,60.44607023,94.80513167
S142IT,IT,New BESSIT142,702.931946,1138.749752,IT,86.44451376,120.8035752
S143IT,IT,New BESSIT143,702.931946,1138.749752,IT,71.02108669,105.3801481
S144IT,IT,New BESSIT144,702.931946,1138.749752,IT,80.50910399,114.8681654
S145IT,IT,New BESSIT145,702.931946,1138.749752,IT,65.80854489,100.1676063
S146IT,IT,New BESSIT146,702.931946,1138.749752,IT,68.91825886,103.2773203
S1LV,LV,Targale,8.888888889,17.77777778,LV,86.33464851,120.6937099
S2LV,LV,AST BESS,71.11111111,142.2222222,LV,82.95114867,117.3102101
S1LT,LT,Litgrid battery,0.834460453,0.834460453,LT,86.04556385,120.4046253
S2LT,LT,Energy Storage facility I,41.72302264,41.72302264,LT,73.64274082,108.0018023
S3LT,LT,Energy Storage facility II,41.72302264,41.72302264,LT,86.82449494,121.1835564
S4LT,LT,Energy Storage facility III,41.72302264,41.72302264,LT,66.78597686,101.1450383
S5LT,LT,Energy Storage facility IV,41.72302264,41.72302264,LT,77.97112537,112.3301868
S6LT,LT,Lithuania grid battery,166.8920906,292.0611585,LT,75.03351173,109.3925732
S7LT,LT,New BESSLT7,834.4604528,1351.825934,LT,61.40114208,95.76020352
S8LT,LT,New BESSLT8,834.4604528,1351.825934,LT,87.03653767,121.3955991
S9LT,LT,New BESSLT9,834.4604528,1351.825934,LT,74.48667241,108.8457338
S1LU,LU,New BESSLU1,676.25,1095.525,DELU,61.68348829,96.04254973
S2LU,LU,New BESSLU2,676.25,1095.525,DELU,82.52085521,116.8799167
S1HU,HU,IntelliStore 1000  1MWh Power Plant Balancing Power Optimization,0.233809431,0.467618861,HU,60.20090711,94.55996855
S2HU,HU,Wartsila,2.805713168,1.870475445,HU,81.37016419,115.7292256
S3HU,HU,Tiszajvros,0.233809431,0.467618861,HU,81.58516656,115.944228
S4HU,HU,Hungary first smart grid,0.561142634,1.122285267,HU,73.92731988,108.2863813
S5HU,HU,ELMU project,4.676188613,2.852475054,HU,77.36121491,111.7202763
S6HU,HU,Dunamenti,1.870475445,3.74095089,HU,67.66926652,102.028328
S7HU,HU,New BESSHU7,467.6188613,757.5425553,HU,85.59756943,119.9566309
S1NL,NL,Amsterdam Energy Arena,2.435045341,2.435045341,NL,71.51504358,105.874105
S2NL,NL,CAES Zuidwending,207.7905358,1246.743215,NL,80.51591166,114.8749731
S3NL,NL,EttenLeur Smart Storage  Enexis ,0.25973817,0.129869085,NL,88.51188501,122.8709464
S4NL,NL,Princess Alexia Windfarm FCR Storage,1.948036273,1.948036273,NL,67.93274666,102.2918081
S5NL,NL,Princess Alexia Windfarm FCR Storage expansion,5.844108819,5.844108819,NL,65.1486774,99.50773884
S6NL,NL,Gissenburg,0.649345424,0.649345424,NL,62.15512627,96.51418771
S7NL,NL,Johan Cruyff ArenA Storage  The Mobility House ,1.948036273,2.597381697,NL,73.5903343,107.9493957
S8NL,NL,Rotterdam,6.493454244,6.493454244,NL,83.03054913,117.3896106
S9NL,NL,Vlissingen Advancion Energy Storage  AES ,6.493454244,6.493454244,NL,84.07963406,118.4386955
S10NL,NL,Storage and Solar Park Wanneperveen,13.63625391,33.76596207,NL,83.81811369,118.1771751
S11NL,NL,Almelo hybrid system,11.55834855,16.31155706,NL,64.3180727,98.67713414
S12NL,NL,Heerhugowaard BESS,6.493454244,0,NL,73.61026473,107.9693262
S13NL,NL,Eindhoven BESS,1.038952679,1.038952679,NL,68.58265611,102.9417175
S14NL,NL,Neushoorntocht,7.792145092,4.870090683,NL,61.89985664,96.25891808
S15NL,NL,Giga Buffalo battery,16.23363561,31.16858037,NL,83.98076214,118.3398236
S16NL,NL,Haringvliet solarwindplusstorage,7.792145092,7.792145092,NL,79.39171003,113.7507715
S17NL,NL,Giessenwind windplusstorage,0.649345424,0.649345424,NL,60.37300506,94.73206649
S18NL,NL,Maasvlakte,6.493454244,6.493454244,NL,88.42321192,122.7822734
S19NL,NL,Hartelkanaal windplusstorage,6.493454244,6.493454244,NL,68.99198013,103.3510416
S20NL,NL,AES Zeeland,6.493454244,6.493454244,NL,83.95095364,118.3100151
S21NL,NL,Project Star BESS,6.038912447,6.428519701,NL,78.81476783,113.1738293
S22NL,NL,Project Castor BESS,19.48036273,40.90876174,NL,73.64745829,108.0065197
S23NL,NL,Pollux  Vlissingen BESS,19.48036273,44.15548886,NL,84.90024967,119.2593111
S24NL,NL,Eemshaven BESS,22.72708985,26.6231624,NL,85.69608672,120.0551482
S25NL,NL,Maxima,22.72708985,64.93454244,NL,76.60969267,110.9687541
S26NL,NL,Zeewolde,21.16866083,42.33732167,NL,74.79691007,109.1559715
S27NL,NL,Mufasa Vlissingen Port,236.3617345,946.0962833,NL,77.84632713,112.2053886
S28NL,NL,Giga leopard,194.8036273,779.2145092,NL,79.92478659,114.283848
S29NL,NL,CAES Zuidwending,207.7905358,415.5810716,NL,66.87346699,101.2325284
S30NL,NL,Westermeerdijk Energy Storage,162.3363561,649.3454244,NL,87.77147179,122.1305332
S31NL,NL,Project Leo,129.8690849,519.4763395,NL,66.45947824,100.8185397
S32NL,NL,Project Nala,129.8690849,519.4763395,NL,79.7131253,114.0721867
S33NL,NL,GIGA Giraffe,6.493454244,30.51923495,NL,70.91756248,105.2766239
S34NL,NL,GIGA Lion,6.493454244,30.51923495,NL,74.060528,108.4195894
S35NL,NL,Princess Alexia windplusstorage,6.493454244,6.493454244,NL,83.33738035,117.6964418
S36NL,NL,Battery box,1.948036273,0,NL,61.78706822,96.14612966
S37NL,NL,Project Simba,97.40181365,389.6072546,NL,87.16879576,121.5278572
S38NL,NL,Project Amethyst,29.2205441,58.44108819,NL,74.9783681,109.3374295
S39NL,NL,Moerdijk,4.870090683,7.142799668,NL,63.64892248,98.00798392
S40NL,NL,New BESSNL40,649.3454244,1051.939587,NL,66.66670693,101.0257684
S41NL,NL,New BESSNL41,649.3454244,1051.939587,NL,60.74836523,95.10742667
S42NL,NL,New BESSNL42,649.3454244,1051.939587,NL,66.25150757,100.610569
S43NL,NL,New BESSNL43,649.3454244,1051.939587,NL,79.25966141,113.6187228
S44NL,NL,New BESSNL44,649.3454244,1051.939587,NL,69.78549908,104.1445605
S45NL,NL,New BESSNL45,649.3454244,1051.939587,NL,62.30229818,96.66135962
S46NL,NL,New BESSNL46,649.3454244,1051.939587,NL,70.83077655,105.189838
S47NL,NL,New BESSNL47,649.3454244,1051.939587,NL,83.56617958,117.925241
S48NL,NL,New BESSNL48,649.3454244,1051.939587,NL,73.29631526,107.6553767
S49NL,NL,New BESSNL49,649.3454244,1051.939587,NL,75.082523,109.4415844
S50NL,NL,New BESSNL50,649.3454244,1051.939587,NL,78.1127146,112.471776
S51NL,NL,New BESSNL51,649.3454244,1051.939587,NL,82.01053672,116.3695982
S52NL,NL,New BESSNL52,649.3454244,1051.939587,NL,85.55018836,119.9092498
S53NL,NL,New BESSNL53,649.3454244,1051.939587,NL,67.62176929,101.9808307
S54NL,NL,New BESSNL54,649.3454244,1051.939587,NL,85.63976499,119.9988264
S55NL,NL,New BESSNL55,649.3454244,1051.939587,NL,74.10048374,108.4595452
S56NL,NL,New BESSNL56,649.3454244,1051.939587,NL,80.09047961,114.449541
S57NL,NL,New BESSNL57,649.3454244,1051.939587,NL,71.46465098,105.8237124
S58NL,NL,New BESSNL58,649.3454244,1051.939587,NL,82.06480169,116.4238631
S59NL,NL,New BESSNL59,649.3454244,1051.939587,NL,76.80708507,111.1661465
S60NL,NL,New BESSNL60,649.3454244,1051.939587,NL,75.52790085,109.8869623
S61NL,NL,New BESSNL61,649.3454244,1051.939587,NL,74.48257591,108.8416374
S62NL,NL,New BESSNL62,649.3454244,1051.939587,NL,72.88468251,107.243744
S63NL,NL,New BESSNL63,649.3454244,1051.939587,NL,81.34468975,115.7037512
S64NL,NL,New BESSNL64,649.3454244,1051.939587,NL,89.20367821,123.5627397
S65NL,NL,New BESSNL65,649.3454244,1051.939587,NL,75.19310855,109.55217
S66NL,NL,New BESSNL66,649.3454244,1051.939587,NL,88.17022006,122.5292815
S67NL,NL,New BESSNL67,649.3454244,1051.939587,NL,87.45105636,121.8101178
S68NL,NL,New BESSNL68,649.3454244,1051.939587,NL,74.1764097,108.5354711
S69NL,NL,New BESSNL69,649.3454244,1051.939587,NL,66.00438588,100.3634473
S70NL,NL,New BESSNL70,649.3454244,1051.939587,NL,77.02215906,111.3812205
S71NL,NL,New BESSNL71,649.3454244,1051.939587,NL,70.99470253,105.353764
S72NL,NL,New BESSNL72,649.3454244,1051.939587,NL,85.33313735,119.6921988
S73NL,NL,New BESSNL73,649.3454244,1051.939587,NL,60.27094818,94.63000962
S74NL,NL,New BESSNL74,649.3454244,1051.939587,NL,85.46853465,119.8275961
S1AT,AT,Prottes,1.808344335,1.591343015,AT,67.94891294,102.3079744
S2AT,AT,Schattendorf batterywindandsolarpark,10.85006601,0,AT,88.87797628,123.2370377
S3AT,AT,Klagenfurt solarstorage,0.376135622,0,AT,73.76882936,108.1278908
S4AT,AT,Ardnoldstein BESS,7.450378661,14.90075732,AT,85.50963579,119.8686972
S5AT,AT,New BESSAT5,723.3377341,1171.807129,AT,81.92822075,116.2872822
S6AT,AT,New BESSAT6,723.3377341,1171.807129,AT,62.73071923,97.08978066
S7AT,AT,New BESSAT7,723.3377341,1171.807129,AT,69.35418113,103.7132426
S8AT,AT,New BESSAT8,723.3377341,1171.807129,AT,73.54186702,107.9009285
S9AT,AT,New BESSAT9,723.3377341,1171.807129,AT,70.45188045,104.8109419
S10AT,AT,New BESSAT10,723.3377341,1171.807129,AT,81.04152464,115.4005861
S11AT,AT,New BESSAT11,723.3377341,1171.807129,AT,74.53502043,108.8940819
S12AT,AT,New BESSAT12,723.3377341,1171.807129,AT,68.13807556,102.497137
S13AT,AT,New BESSAT13,723.3377341,1171.807129,AT,71.73881444,106.0978759
S14AT,AT,New BESSAT14,723.3377341,1171.807129,AT,61.21979017,95.5788516
S15AT,AT,New BESSAT15,723.3377341,1171.807129,AT,70.00779292,104.3668544
S1PL,PL,Poland village of Rzeped,1.198956179,2.397912359,PL,82.41550707,116.7745685
S2PL,PL,Bystra windplusstorage,3.425589084,15.62639554,PL,82.5705052,116.9295666
S3PL,PL,Poland BYD 1MW,0.719373708,1.438747415,PL,82.67058792,117.0296494
S4PL,PL,Zarnowiec,150.1549882,513.8383626,PL,68.85249071,103.2115521
S5PL,PL,Narew BESS,114.1863028,0,PL,63.56603991,97.92510135
S6PL,PL,MEE Turo Kocielna,97.05835738,0,PL,72.7666831,107.1257445
S7PL,PL,MEE Siedlce,291.1750721,0,PL,75.7272116,110.086273
S8PL,PL,MEE Kamionka,48.52917869,0,PL,75.86393854,110.223
S9PL,PL,MEE Kozienice,54.23849383,0,PL,64.81951204,99.17857348
S10PL,PL,Energy Storage Zawiercie,2.118155917,0,PL,82.73421158,117.093273
S11PL,PL,Ptnw BESS,114.1863028,0,PL,61.65444712,96.01350856
S12PL,PL,Krosno Iskrzynia,125.6049331,0,PL,69.9297378,104.2887992
S13PL,PL,MEE Ek,97.05835738,0,PL,63.06895948,97.42802092
S14PL,PL,Gryfino energy storage facility,228.3726056,0,PL,78.95832004,113.3173815
S15PL,PL,OX2 ESS auction,28.5465757,57.0931514,PL,83.83367047,118.1927319
S16PL,PL,MEE Mieczysaww,97.05835738,0,PL,75.94867243,110.3077339
S17PL,PL,Wroclaw BESS,4.281986355,17.12794542,PL,65.43042258,99.78948402
S18PL,PL,Stary Grodkw Energy Storage Facility,15.15252238,0,PL,68.47136807,102.8304295
S19PL,PL,Trzebinia battery,75.93389136,303.7355655,PL,61.89557096,96.2546324
S1PT,PT,Distribut,0.448944588,0.224472294,PT,79.03337785,113.3924393
S2PT,PT,Alqueva,0.748240981,1.496481962,PT,62.22624687,96.5853083
S3PT,PT,Porto Santo BESS,2.992963923,2.244722942,PT,62.64462412,97.00368556
S4PT,PT,Madeira ES,16.83542207,11.6725593,PT,63.54654541,97.90560685
S5PT,PT,Terceira Battery island,11.22361471,11.22361471,PT,65.78998007,100.1490415
S6PT,PT,Graciosa solarwindplusstorage,2.992963923,2.394371138,PT,80.33840839,114.6974698
S7PT,PT,Graciosa Project  Younicos  Recharge,4.489445885,2.379406319,PT,70.91316598,105.2722274
S8PT,PT,Alto Rabagao solarplusstorage,36.28968757,72.50455104,PT,85.38952506,119.7485865
S9PT,PT,Lagoaa BESS,149.6481962,0,PT,73.03793382,107.3969953
S10PT,PT,Torre Das Vargens  Tender Pego,75.27304266,150.6209094,PT,65.60088042,99.95994185
S11PT,PT,Copeiro  Tender Pego,75.27304266,150.6209094,PT,72.29543631,106.6544977
S12PT,PT,Endesa Portugal 2020 Auction,17.88295944,35.69109478,PT,71.58690311,105.9459645
S13PT,PT,Palmela battery storage,80.81002592,0,PT,70.54416661,104.9032281
S14PT,PT,Santiago do Cacm solarplusstorage,192.2979321,0,PT,70.77873298,105.1377944
S15PT,PT,Ourique Qcells,44.89445885,44.89445885,PT,79.21529022,113.5743517
S16PT,PT,Alco,3.741204904,14.96481962,PT,67.16876424,101.5278257
S17PT,PT,Estoi solarplusstorage,14.96481962,10.47537373,PT,79.43606329,113.7951247
S18PT,PT,Estoi Battery storage,104.7537373,0,PT,66.09852392,100.4575854
S19PT,PT,Algarve solarplusstorage,10.47537373,0,PT,69.29670221,103.6557636
S20PT,PT,New BESSPT20,748.2409808,1212.150389,PT,84.74717469,119.1062361
S21PT,PT,New BESSPT21,748.2409808,1212.150389,PT,80.27681449,114.6358759
S22PT,PT,New BESSPT22,748.2409808,1212.150389,PT,71.33206133,105.6911228
S23PT,PT,New BESSPT23,748.2409808,1212.150389,PT,81.80719584,116.1662573
S1RO,RO,Sarmasag,13.59529308,13.59529308,RO,78.52276161,112.881823
S2RO,RO,EDPR Romania II,0.308983934,0.401679114,RO,85.44960454,119.808666
S3RO,RO,EDP Romenia,0.988748587,0.617967867,RO,75.47585548,109.8349169
S4RO,RO,Cacuilati Energy Storage,4.32577507,3.707807203,RO,82.24620545,116.6052669
S5RO,RO,Cobadin windplusstorage,0.778639513,0.846615978,RO,66.66781582,101.0268773
S6RO,RO,Mireasa,3.707807203,14.83122881,RO,71.86448665,106.2235481
S7RO,RO,Electric Spot Rosiori BESS,126.0654449,126.0654449,RO,82.6830166,117.042078
S8RO,RO,Toplia BESS,18.53903601,37.07807203,RO,70.95189673,105.3109582
S9RO,RO,Electrica Fantanele BESS,21.62887535,43.19595391,RO,66.4813684,100.8404298
S10RO,RO,PiluGraniceri solarplusstorage,83.42566206,333.7026483,RO,64.63961171,98.99867315
S11RO,RO,New BESSRO11,617.9678671,1001.107945,RO,84.29968389,118.6587453
S12RO,RO,New BESSRO12,617.9678671,1001.107945,RO,68.76809302,103.1271545
S1SL,SL,BESS NEDO Idrija,0.727237467,0.894502085,SL,72.71163907,107.0707005
S2SL,SL,BESS NEDO Ljubljana,2.908949869,5.817899738,SL,71.35302827,105.7120897
S3SL,SL,BESS Okroglo,3.636187336,18.18093668,SL,60.28322437,94.64228581
S4SL,SL,BESS Pekre,3.636187336,18.18093668,SL,81.35935882,115.7184203
S5SL,SL,Jelenice,9.163192088,15.99922428,SL,83.84562611,118.2046876
S6SL,SL,SincroGrid,14.54474935,36.36187336,SL,61.8285331,96.18759454
S7SL,SL,NGEN,10.90856201,21.81712402,SL,84.57494148,118.9340029
S8SL,SL,New BESSSL8,727.2374673,1178.124697,SL,66.64344342,101.0025049
S9SL,SL,New BESSSL9,727.2374673,1178.124697,SL,85.18405729,119.5431187
S1SK,SK,Zdiar  Bachledova dolina,0.399188794,0.798377587,SK,77.22918155,111.588243
S2SK,SK,Veolia gas plant,3.526167677,1.929412503,SK,83.0502297,117.4092911
S3SK,SK,Zdiar  Bachledova dolina,0.399188794,0.798377587,SK,81.79870621,116.1577677
S4SK,SK,Entsoe 1037  ELSEA  European Large Scale Energy Accumulation,256.1461426,0,SK,85.86361612,120.2226776
S5SK,SK,New BESSSK5,665.3146561,1077.809743,SK,65.68816946,100.0472309
S6SK,SK,New BESSSK6,665.3146561,1077.809743,SK,86.94560855,121.30467
S1FI,FI,Kuru,0.187567579,0.137549558,FI,73.73381265,108.0928741
S2FI,FI,LEMENE,1.500540636,1.000360424,FI,75.00766186,109.3667233
S3FI,FI,LIDL Distribution Centre,1.625585689,1.000360424,FI,66.83802634,101.1970878
S4FI,FI,Sello Shopping Centre,1.25045053,1.312973056,FI,73.19006591,107.5491274
S5FI,FI,Viinamaki wind farm,3.75135159,4.126486749,FI,60.66015073,95.01921216
S6FI,FI,Jarvenpaa Batcave,1.25045053,0.625225265,FI,88.21156275,122.5706242
S7FI,FI,Suvilahti,0.750270318,0.375135159,FI,84.73682607,119.0958875
S8FI,FI,Fluence Finland BESS,0.937837897,0.937837897,FI,77.10089801,111.4599594
S9FI,FI,Olkiluoto,56.27027385,56.27027385,FI,71.01587837,105.3749398
S10FI,FI,Yllikkala Power Reserve,18.75675795,18.75675795,FI,71.79318206,106.1522435
S11FI,FI,Batcave project,1.25045053,1.25045053,FI,88.40961797,122.7686794
S12FI,FI,Sinebrychoff Brewery BESS,12.5045053,0,FI,88.04191015,122.4009716
S13FI,FI,Suomenoja Power Plant Fortum,1.25045053,0.625225265,FI,80.67822871,115.0372901
S14FI,FI,Simo battery project,18.75675795,37.5135159,FI,60.04640435,94.40546578
S15FI,FI,Piiparinmaki Murtomaki,18.75675795,25.63423586,FI,68.17420948,102.5332709
S16FI,FI,Alajarvi Alajarvi solarwindplusstorage,15.63063162,31.26126325,FI,76.40832399,110.7673854
S17FI,FI,Teuwa Paskoonharjun windplusstorage,7.50270318,7.50270318,FI,73.15305246,107.5121139
S18FI,FI,Yllikkala Power Reserve,35.26270495,76.84018507,FI,79.89605514,114.2551166
S19FI,FI,Kotka BESS,31.26126325,31.26126325,FI,84.37083088,118.7298923
S20FI,FI,Kemijarvi BESS,18.75675795,37.5135159,FI,74.45426401,108.8133254
S21FI,FI,Uusnivala,31.26126325,68.77477915,FI,65.99741883,100.3564803
S22FI,FI,Callio Business Park,53.14414752,0,FI,74.51355049,108.8726119
S23FI,FI,Fluence BESS Finland,6.25225265,6.25225265,FI,70.70181632,105.0608778
S24FI,FI,Mertaniemi battery energy storage project,24.0711727,24.0711727,FI,71.89725054,106.256312
S25FI,FI,Valkeakoski BESS,18.75675795,22.50810954,FI,64.68008658,99.03914801
S26FI,FI,Uusikaupunki BESS,31.26126325,31.26126325,FI,69.8041049,104.1631663
S27FI,FI,Mantsala bess,12.5045053,12.5045053,FI,75.29860325,109.6576647
S28FI,FI,Nurmijarvi BESS,25.0090106,50.0180212,FI,81.59958683,115.9586483
S29FI,FI,Helsinki Environment Center,7.50E-02,3.75E-02,FI,80.86044355,115.219505
S30FI,FI,New BESSFI30,625.225265,1012.864929,FI,74.08081186,108.4398733
S31FI,FI,New BESSFI31,625.225265,1012.864929,FI,64.86149091,99.22055235
S1SE,SE,Forschuvud,1.363884221,1.691216434,SE3,72.87927511,107.2383365
S2SE,SE,Bodum,1.636661065,1.636661065,SE1,79.06415833,113.4232198
